Source,Target
Sanjeev Vats,Vivek Mishra
Amarjeet Amle,Omkar Das Manikpuri
Sharman Joshi,Siddharth
Neil Bhoopalam,Rytasha Rathore
Sohail Shaikh,Somnath Awghade
Kay Kay Menon,Pradhuman Singh
Nazia Davison,Sharvil Patel
Gurmeet Sajan,Jordan Sandhu
Sandeep Gaikwad,Sanjay Khapre
Ila Arun,Radhika Apte
Prakash Raj,Shanthnu Bhagyaraj
Raj Arjun,Zaira Wasim
Padma Rani,Shammi
Govind Namdeo,Smita Jaykar
Arjun Rampal,Neha Uberoi
Akshay Kumar,Suparna Marwah
Dermot Crowley,Rory Fleck Byrne
Chali Pala,Nandu
Gulshan Grover,Roopesh Kumar
Sahil Joshi,Shashank Shende
Lillete Dubey,Shah Rukh Khan
Kulbhushan Kharbanda,Vinod Acharya
Ninad Kamat,Shadab Kamal
Archana Puran Singh,Laila
Jackie Shroff,Shefali Shah
Alok Nath,Preity Zinta
Soumyak Kanti DeBiswas,Tillotama Shome
Kalki Koechlin,Rohan Joshi
Randeep Hooda,Sharat Saxena
Rashi Mal,Tillotama Shome
Narendra Jha,Sahidur Rahaman
Kanwaljeet Singh,Tejpal Singh
Ananya Melkote,Yashaswini Dayama
Padmavati Rao,Shah Rukh Khan
Amitabh Bachchan,Mukesh Tiwari
Nargis Fakhri,Rahul Dev
Deepti Naval,Hrithik Roshan
Nitish Pandey,Vinod Nagpal
Abhay Deol,Ayesha Takia
Priyanka Chopra,Shakti Kapoor
Akshat Verma,Zenobia Shroff
Riya Sen,Sanjay Suri
Isha Koppikar,Kareena Kapoor
Brijendra Kala,Purab Kohli
Aruna Irani,Mohnish Bahl
Aadukalam Naren,Meera Krishnan
Suriya,Vijay Sethupathi
Manoj Pahwa,Shilpa Shetty
Akshay Kumar,Zakir Hussain
Nikita Sharma,Shresth Kumar
Anikie Maguire,Gautam Gulati
Pooja Chopra,Sidharth Malhotra
Manisha Koirala,Raja Krishnamoorthy
Brijendra Kala,Sadiya Siddiqui
Bindu,Satish Shah
Anuj Choudhry,Harshvardhan Kapoor
Arshad Warsi,Sushmita Sen
Abu Valayamkulam,Gayathri Krishna
Baba Brahmbhatt,Sunny Singh
Rahul Singh,Shenaz Treasury
Mahesh Thakur,Reema Lagoo
Omkar Kapoor,Sharat Saxena
Jhilmil Hazrika,Rajeev Khandelwal
Nauheed Cyrusi,Siddharth Koirala
Amyra Dastur,Rahul Ram
Ashish Verma,Hrishikesh Joshi
Lokesh Gupte,Subodh Bhave
Alexx O'Nell,Pitobash
Jaya Bhaduri,Rani Mukerji
Anita Devgan,Ihana Dhillon
Rupinder Roopi,Sardar Sohi
Jaya Bhaduri,Om Shivpuri
Dharmendra,Madan Puri
Gerson Da Cunha,Shah Rukh Khan
Sameer Dharmadhikari,Sharmin Segal
Anjelica Huston,Omar Sy
Asrani,Karisma Kapoor
Akshay Kumar,Kharaj Mukherjee
Darshan Jariwala,Sanjay Mishra
Murli Sharma,Sonu Sood
Akshay Kumar,Prithviraj Sukumaran
Dipannita Sharma,Lillete Dubey
Sajith Nampiyar,Vishnu Agasthya
Eijaz Khan,Narendra Jha
Goutam Ghose,Sharada
Madhuri Dixit,Pallavi Joshi
Ranjeet,Smita Patil
David Essex,Leanne Joyce
Arun Bali,Vivek Shaq
Rukshar Dhillon,Sunny Kaushal
Alka Badola Kaushal,Mallika Dua
Nikhil Dwivedi,Prasad Labhe
Gurpreet Guggi,Smeep Kang
Jeneva Talwar,Soni Razdan
Priyanka Verma,Sanjay Dutt
Anupam Kher,Bobby Deol
Aishwarya Rai Bachchan,Ila Arun
Anjana Sukhani,Zakir Hussain
Shivani Raghuvanshi,Swanand Kirkire
Bajrangbali Singh,Neha Dhupia
Mandana Karimi,Shakti Kapoor
Gashmeer Mahajani,Satish Alekar
Aparajita Adhya,Tanusree Chakraborty
Abhijit Kelkar,Sachin Khedekar
Aishwarya Rai Bachchan,Rajit Kapoor
Guru Shambu,Mausam
Deepak Subramanya,Goutham Shashidhar
Shantilal Mukherjee,Subhajit Das
Iravati Harshe,Rajan Bhise
Daljeet Singh,Lakshvir Saran
Aftab Shivdasani,Rajpal Yadav
Kalpana,Pratima Devi
Arjan Bajwa,Kiara Advani
Achintya Bose,Vijay Maurya
Manikandan,P. Samuthirakani
Ankur Vikal,Preeti Gupta
Manu Rishi Chadha,Vishal Sharma
Aamir Khan,Kiron Kher
Nagma,Sanjay Dutt
Kiron Kher,Sudeepa Singh
Karuna Pandey,Sanjay Mishra
Pushkar Shrotri,Subodh Bhave
Poonam Chitale,Prateeksha Lonkar
Jayaprakash Radhakrishnan,Misha Ghoshal
Shaanthala,Sharanya
Abhishek Bachchan,Johny Lever
Dinesh,Munishkanth
Hemant Pandey,Swara Bhaskar
Karan Kundra,Vineet Kumar Singh
Gunjan Bakshi,Rahul Vohra
Priyamvada Krishnan,Vinayakan
Ajay Ratnam,Siddartha Basu
Bindu,Mithun Chakraborty
Bhavika Bhasin,Himanshu Sharma
Indhumathi,TVV Ramanujam
Mohnish Bahl,Neelam
Jimmy Shergill,Shahana Goswami
Jackie Shroff,Kiran Rathod
Deepak Tijori,Manchu Lakshmi
Bobby Deol,Joy Sengupta
Prasanna,Prayaga Martin
Santhosh Keezhattoor,Virginia Rodriguez
Ramya Subramanian,Taapsee Pannu
Hetvi Bhanushali,Sanjeeda Sheikh
Akshay Kumar,Dimple Kapadia
Dilip Tahil,Satish Shah
Rannvijay Singh,Vidya Malavade
Kay Kay Menon,Shahid Kapoor
Madhavan,Vijay Maurya
Karamjit Anmol,Rahul Jungral
Ketan Kava,Viswanathan Sridhar
Madan Joshi,Rajpal Yadav
Ashish Vidyarthi,Rajatabha Dutta
Bhaswar Chatterjee,Tuhin Mitra
Gurmeet Sajan,Harby Sangha
Anupam Kher,Kader Khan
Paresh Rawal,Soha Ali Khan
Dheeraj Kumar,Girish Karnad
Navneet Nishan,Suresh Oberoi
Brijendra Kala,Taranjit Kaur
Reema Lagoo,Sanjay Dutt
Gaurav Pandey,Jaswant Daman
Nandini Bora,Tannishtha Chatterjee
Archana Puran Singh,Farida Jalal
Murli Sharma,Nivetha Pethuraj
Dolly Ahluwalia,Sayani Gupta
Keerthy Suresh,V. K. Naresh
Kamlesh Gill,Shakti Kapoor
Archan Trivedi,Yashvit Sancheti
Radhika Apte,Sanjay Suri
Abhishek Bachchan,Sikander Kher
Neha Dhupia,Randeep Jha
Hrishitaa Bhatt,Johnny Lever
Abhay Deol,Pitobash
Jackie Shroff,Tanushree Dutta
Arun Bali,Om Puri
Abhishek Bachchan,Shweta Menon
Mohit Abrol,Pankhuri Awasthy
Anand Balraj,Dina Pathak
Balkaran Wadding,Harbhajan Mann
Hemanth Mahaur,Ravi Khanwilkar
Anandhu,Tito Wilson
Prachi Desai,Rajesh Sharma
Naveen Chandra,V. K. Naresh
Neeraj Kabi,Simon Callow
Bashir Lone,Talha Arshad Reshi
Reem Shaikh,Zoa Morani
Atul Kale,Ira Dubey
Mahima Chaudhry,Sudip Mukherjee
A.S. Sasi Kumar,Karuna Prasad
Kader Khan,Karisma Kapoor
Aadya Bedi,Shivani Ghai
Prasad Barve,Supriya Pathak
James Spader,Tim Blake Nelson
Kainaz Motivala,Saahil Prem
Arjun Kapoor,Kunal Kapoor
Girish Karnad,Jiiva
Emraan Hashmi,Neil Bhoopalam
Rajendranath Zutshi,Ranvir Shorey
Anjana Sukhani,Dimple Kapadia
Avinash Tiwary,Jay Upadhyay
Khalid Siddiqui,Reena Aggarwal
Nidhi Singh,Sheetal Thakur
Gippy Grewal,Jaggi Singh
Shammi Kapoor,Shashikala
Helen,Mohnish Bahl
Gnanasambandam,M. Ilavarasu
Indraneil Sengupta,Nalneesh Neel
Kunal Kapoor,Zeenat Aman
Boman Irani,Sumeet Vyas
Arbaaz Khan,Supriya Pathak
Meenakshi Sethi,Vikram Gokhale
Haresh Dagiya,Jayesh More
Mahima Chaudhry,Shah Rukh Khan
Kimti Anand,Namya Saxena
Swara Bhaskar,Vijay Kumar
Rahul Vohra,Rashi Mal
Kailash Waghmare,Vipin Sharma
Sardar Sohi,Vikram Singh
Anil Kapoor,Avika Gor
Dulquer Salmaan,Pooja Bhamrah
Sangeetha Balan,Shivani Bhai
Harman Virk,Poonam Sood
Riteish Deshmukh,Saiyami Kher
Anjali Patil,K.K. Raina
Asrani,Mohan Joshi
Amit Sial,Anshuman Jha
Kurush Deboo,Zain Khan
Deepti Lele,Hrishikesh Joshi
Gippy Grewal,Sardar Sohi
Arannya Kaur,Shanoor Mirza
Ashish Vidyarthi,Asrani
Arya,Sreejith Ravi
Madhavan,Waheeda Rehman
Asin,Zarine Khan
Indraneil Sengupta,Sanghmitra Hitaishi
Diljit Dosanjh,Pavan Malhotra
Abhimanyu Singh,Rana Daggubati
Lanuakam Ao,Tenzing Dalha
Mugdha Godse,Raj Babbar
Aditi Rao Hydari,Aditya Roy Kapoor
Aparshakti Khurana,Rishi Kapoor
Divya Dutta,Sonam Kapoor
Saahil Prem,Soniya Mehra
Rekha,Vinod Mehra
Angad Bedi,Jimmy Moses
Vijay Maurya,Vipin Sharma
Anuradha Patel,Manoj Pahwa
Mohammed Zeeshan Ayyub,Rani Mukerji
Aamir Khan,Siddharth
Jivan Karlakar,Sanjay Jadhav
Dimple Kapadia,Geetika Tyagi
Pakoda Pandi,Rani Mukerji
Abuli Mamaji,Arif Zakaria
Amrita Singh,Ronit Roy
Aanand Kale,Akhilendra Mishra
Gurpreet Kaur Bhangu,Rajbir Kaur
Indrajit Sinha,Sandershika Tamang
Aparajita Adhya,Riddhi Sen
Karran Jeet,Lorena Franco
Alec Baldwin,Omar Sy
Black Pandi,M. Ilavarasu
Aashay Kulkarni,Chetan Chitnis
Shalini Vatsa,Vinay Sharma
Manchu Lakshmi,Vijay Raaz
Manisha Koirala,Sudhir Pandey
Agha,Shammi Kapoor
Shashank Shende,Vitthal Patil
Divya Seth,Neena Gupta
Chandrachoor Rai,Rajat Kapoor
A.K. Hangal,Tinnu Anand
Nasser,Raja Krishnamoorthy
Bhavani Sre,Prakash Raj
Mukesh Tiwari,Tarun Bajaj
Rajpal Yadav,Waluscha D'Souza
Karuna Pandey,Swara Bhaskar
Arav Chowdharry,Indraneil Sengupta
Sadiya Siddiqui,Sushama Deshpande
Kishore Kadam,Neeru Bajwa
Amrit Pal,Arun Bali
Dheirya Sonecha,Purav Bhandare
Alan Tudyk,Chelan Simmons
Pitobash,Vrijesh Hirjee
Mukesh Tiwari,Sitaram Panchal
Rajiv Kapoor,Saeed Jaffrey
Boman Irani,Sammir Dattani
Shahid Kapoor,Vishal Malhotra
Rana Daggubati,Subbaraju
Ajit Vachani,Harish Patel
Gayathri Arun,Salim Kumar
Darshan Jariwala,Zakir Hussain
David Essex,Shabana Azmi
Anupama Kumar,Vidya Balan
Chitra Lakshmanan,Hansika Motwani
Anjan Srivastav,Yashpal Sharma
Rupinder Nagra,Vivek Oberoi
B.B. Verma,Satwant Kaur
Pavan Malhotra,Ratna Pathak Shah
Gautam Karthik,Santhosh Prathap
Rajatabha Dutta,Soham Chakraborty
Kapil Jhaveri,Yash Tonk
Jaideep Ahlawat,Neil Bhoopalam
Kishore Kadam,Upyendra Limaye
Ajay Devgn,Zayed Khan
Paresh Rawal,Rakesh Srivastava
Sunny Wayne,Vinayakan
Priyanka Jawalkar,Satya Dev
Priyesh Kaushik,Rahul Bose
Saurabh Shukla,Shiney Ahuja
Bikramjeet Singh,Ravish Desai
Aditi Rao Hydari,Akshay Kumar
Aftab Khan,Arbaaz Khan
Anshumaan Pushkar,Dibyendu Bhattacharya
Manolo Cardona,Rufus Jones
Preity Zinta,Ranvir Shorey
Raju,Shriya Sharma
Anusha Dhandekar,Arshad Warsi
Anmol Thakeria Dhillon,Eklavyey Kashyap
Aditi Balan,Kishore
Dharmendra,Shilpa Shetty
Pavan Malhotra,Sudhir Nema
Neha Chauhan,Virti Vaghani
Ashutosh Gaikwad,Madhavi Juvekar
Kumar Mayank,Sonia Bindra
Naga Vishal,Yog Japee
Jaspal Bhatti,Mukesh Rishi
Anushka Shetty,Jagapathi Babu
Rahul Bose,Shahana Goswami
Divya Dutta,Mugdha Godse
Boloram Das,Manav Kaul
Anaitha Nair,Vipin Bhali
Aashish Chaudhary,Pushkar Jog
Angad Mhaskar,Hemangi Kavi
Mahesh Balraj,Ratnabali Bhattacharjee
Atul Kulkarni,Rajeev Khandelwal
Rajnikanth,Riythvika
Shafi Inamdar,Vinod Mehra
Bhagath Baby Manuel,Mammukoya
Illikkett Namboothiri,Joy Mathew
Helen,Padmini
Raaj Kumar,Rakhee Gulzar
Samiksha Bhatnagar,Shreyas Talpade
Poonam Pandey,Vikram Kochhar
Gagan Arora,Trupti Khamkar
Biswapati Sarkar,Vikrant Massey
Bharani Shankar,Neha Chauhan
Kunwar Aziz,Manish Khanna
Konkona Sen Sharma,Munir Kabani
Ananth Narayan Mahadevan,Deepshikha
Ramya Krishnan,Tamannaah Bhatia
Saif Ali Khan,Utkarsh Mazumdar
Boman Irani,Shabana Azmi
Aditya Roy Kapur,Randhir Kapoor
Arya Babbar,Dhritiman Chatterjee
K.N. Singh,Madan Puri
Amitabh Bachchan,P. Jairaj
Nikhil Dwivedi,Talib Mehdi
Hrithik Roshan,Johny Lever
Beena,Tinnu Anand
Arjan Bajwa,Suresh Oberoi
Arjun Chakrabarty,Paoli Dam
Punit Pathak,Raghav Juyal
Hardeep Gill,Sardar Sohi
Aneesh Menon,Savithri Sredharan
Suresh Vishwakarma,Tanaji Galgunde
Anita Meet,Gurinder Rai
Mukesh Chhabra,Rajesh Jais
Konkona Sen Sharma,Vipin Sharma
Ganesh Yadav,Siddharth Jadhav
Alok Chaturvedi,Sendhil Ramamurthy
Amit Sadh,Mahavir Bhullar
Abhinav Shukla,Tanushree Kaushal
Narendra Jha,Tahir Raj Bhasin
Aidan Cook,Anupam Kher
Anushka Sharma,Jim Sarbh
Aarushi Sharma,Neet Mahal
Chitrangada Chakraborty,Sonal Joshi
Ashish Vidyarthi,Nimai Bali
Illikkett Namboothiri,P. Balachandran
Rajeshwari Sachdev,Shreyas Talpade
P. Jairaj,Sulakshana Pandit
Atul Kulkarni,Kunal Kapoor
Abhay Deol,Deepti Naval
Alia Bhatt,Shah Rukh Khan
Goutham Shashidhar,Nagshree Karkone
Mushtaq Khan,Sonakshi Sinha
Arvinder Bhatti,Jai Bharti
Amrita Chattopadhyay,Nalneesh Neel
Karishma Tanna,Maryam Zakaria
Adil Hussain,Smita Tambe
Anupam Kher,Tinnu Anand
Iftekhar,Uttam Kumar
Samiksha Singh,Veena Malik
Ketan Pawar,Sahil Joshi
Koushik Sen,Sudip Mukherjee
Malvika Tiwari,Urmila Matondkar
Jagapathi Babu,Srinivas Avasarala
Akshay Kumar,Urmila Mahanta
Anju Kurian,Fahadh Faasil
Lakshmi Rai,Nasser
Ranvir Shorey,Tathastu
Abhishek Banerjee,Sadiya Siddiqui
Anson Paul,Showkar Janaki
Kulbhushan Kharbanda,Shivaji Satham
Shahid Kapoor,Vidya Balan
Nishesh,Shwetha
Abhishek Bachchan,Arya Babbar
Manjari Fadnis,Sharat Saxena
Aishwarya Rai Bachchan,Mukesh Rishi
Riya Shukla,Swanand Kirkire
Mikail Gandhi,Sameer Kochhar
Kader Khan,Satish Shah
Paul Panting,Shelley Longworth
Krithi Shetty,Panja Vaisshnav Tej
Nicolas Bro,Peter Mullan
Satish Alekar,Subodh Bhave
Mukesh Tiwari,Saif Ali Khan
Sanjay Bhatia,Tushar Dalvi
Amala Paul,Anish Kuruvilla
Ranvir Shorey,Shrikant Verma
Padmini Kolhapure,Suhasini Mulay
Mushtaq Khan,Paresh Ganatra
Govinda,Pooja Batra
Kirti Kulhari,Pavan Malhotra
Asif Basra,Digvijay Deshmukh
Danny Denzongpa,Zakir Hussain
John Abraham,Nathalia Kaur
Adah Sharma,Manish Chaudhary
Sheetal Thakur,Swati Semwal
Irrfan Khan,Kamlesh Sawant
Ashish Vidyarthi,Priyanka Chopra
Kenny Basumatary,Priyanka Chopra
Yakub Akhmedov,Zeenat Aman
Dharmendra,Hema Malini
Michael Gambon,Tanveer Ghani
Aditya Seal,Rakesh Bedi
Kiran Juneja,Mugdha Godse
Radhika Madan,Riva Arora
Nawab Shah,Salman Khan
Alka Badola Kaushal,Rushita Pandya
Ritisha Vijayvargya,Saadhika Randhawa
Daya Shankar Pandey,Vishwa Badola
Gulshan Saggi,Harleen Kaur
Aashi Rawal,Nazia Davison
Ammy Virk,Karamjit Anmol
Manisha Koirala,Preity Zinta
Rasika Joshi,Vikram Gokhale
Praveen,Pujitha Ponnada
Arjuna Bhalla,Gagandeep Singh
Sardar Sohi,Sonam Bajwa
Gulshan Bawra,Kiran Kumar
Aarti Chhabria,Johny Lever
Aishwarya,Rao Ramesh
Bharati Patil,Shashank Shende
Ben Shenkman,John Doman
Jacqueline Fernandez,Tiger Shroff
Ananya Khare,Rajesh Tailang
Arshad Warsi,Minissha Lamba
Savita Bajaj,Suchitra Pillai
Govind Namdeo,Sushant Singh
Parvin Dabas,Sarika
Bhagyashree,Ranjeet
Makarand Anaspure,Sanjay Mone
Prateeksha Lonkar,Veena Jamkar
Ali Zafar,Siddharth
Shantilal Mukherjee,Sreelekha Mitra
Ajay Shankar,Anuja Sathe
Anju Kurian,Sreenivasan
Arshad Warsi,Beena Kak
Rishi Kapoor,Sidharth Malhotra
Devika Daftardar,Sonali Kulkarni
Mandy Takhar,Ranjit Bawa
Deepak Sampat,Sunny Banerjee
Alyy Khan,Rishi Kapoor
Binnu Dhillon,Gurpreet Guggi
Shammi Kapoor,Zeenat Aman
Anupam Kher,Sachin Khedekar
Dulquer Salmaan,John Vijay
Om Puri,Vivek Oberoi
Monikangana Dutta,Rajit Kapoor
Sudhir,Vyjayantimala
Kriti Sanon,Vinod Khanna
Manjari Fadnis,Suresh Menon
Ajay Devgn,Vrajesh Hirjee
Aahana Kumra,Syna Anand
Amitabh Srivastava,Deepak Dobriyal
David Holt,Emma Tate
Deep Raj Rana,Kishore Kadam
Anjan Srivastav,Mukesh Rishi
Saiju Kurup,Vijay Babu
Jasbir Malik,Shiney Ahuja
Malhar Thakar,Pratik Gandhi
Genelia D'Souza,Smita Jaykar
Joey Camen,Wally Wingert
Burak Satıbol,Şafak Sezer
Aftab Shivdasani,Tusshar Kapoor
Chetan Sharma,Natasha Rastogi
Ammy Virk,Jashanjeet Gosha
Kochu Preman,Kulappulli Leela
Gauri Karnik,Yashodhan Bal
Karthik Rathnam,Praveena Paruchuri
Kareena Kapoor,Paresh Rawal
Sarath Kumar,Vineeth Vishwam
Nauheed Cyrusi,Saif Ali Khan
Mrunal Jadhav,Prathamesh Parab
Neetu Singh,Nirupa Roy
Lukram Smil,Mohit Nain
Ram Manjjonaath,Roger Narayan
Soniya Mehra,Sunny Leone
Abhishek Banerjee,Vikas Kumar
Akanksha Puri,Mita Vashisht
Aaditi Pohankar,Kishore Kumar G.
Adinath Kothare,Mrunmayee Deshpande
Bir Sakuja,Parveen Choudhary
Aashish Chaudhary,Celina Jaitly
Deepak Dobriyal,Mukesh Tiwari
Ravin Makhija,Taaruk Raina
Lorena Franco,Neet Chowdhary
Anil Kapoor,Deepti Naval
Gurdas Maan,Shruti Sodhi
Kay Kay Menon,Mohammed Zeeshan Ayyub
Deepali Suryakant Badekar,Vipin Sharma
Mangesh Desai,Nina Kulkarni
Aditya Modak,Kiran Yadnyopavit
Nikhil Dwivedi,Richa Chadha
Alok Nath,Farida Jalal
Digvijay Rohidas,Pooja Sawant
Akshay Kumar,Sonakshi Sinha
Diana Raval,Roopa Divatia
Jimmy Shergill,Rekha
Adesh Bhardwaj,Nitin Reddy
Amrish Puri,Gajanan Jagirdar
Rahul Roy,Sanjay Dutt
Ravindra Vijay,Suhas P
Rajeshwari,Sonali Bendre
Deepti Pujari,Sabina Sheema
Nirmal Pandey,Sahila Chaddha
Konkona Sen Sharma,Vivaan Shah
Aadhi,Tapsee Pannu
Gopal K. Singh,Shweta Tripathi
Atul Kulkarni,Greeva Kansara
Nikhil Chinappa,Rajit Kapoor
Hemanth Mahaur,Ila Arun
Alka Badola Kaushal,Rajendra Sethi
John Abraham,Vikas Kumar
Satish Kaushik,Supriya Karnik
John Abraham,Vivek Oberoi
Abdur Rehman,Archana Kotwal
Akshay Kumar,Nina Kulkarni
Maria Yohannan,Pranav Ratheesh
Amitabh Bachchan,Zeenat Aman
Koustubh Jayakumar,Sanath
Harsha H S,Nagshree Karkone
Anirudh Tanwar,Mukesh Chhabra
Hope Davis,Kevin Durand
Leela Naidu,Soni Razdan
Ajay Devgn,Sushant Singh
Gurfateh Pirzada,Manu Rishi Chadha
Madhumalti Kapoor,Seema Pahwa
Ashwanth Ashok Kumar,Fahadh Faasil
Jaswinder Bhalla,Rupinder Roopi
Adarsh Gourav,Mahesh Manjrekar
Jay Shanker Pandey,Komal Singh
Rohit Mittal,Sunny Banerjee
Fawad Khan,Kaizaad Kotwal
Ishita Haria,Sonali Bendre
Manav Kaul,Reeth Mazumder
Ashutosh Rana,Rajendranath Zutshi
Jonathan Readwin,Shafin Patel
Aarjav Trivedi,Bharat Chawda
Anupam Kher,Rambha
Minissha Lamba,Raghuvir Yadav
Paresh Rawal,Shiney Ahuja
Mumait Khan,Ravi Baswani
Narendra Jha,Nawazuddin Siddiqui
Anandhu,Sreekanth Dasan
Manav Kaul,Sarika Singh
Rajiv Lakshman,Vijay Maurya
Kader Khan,Murad
Andrea Jeremiah,Anjali
Hobby Dhaliwal,Sunita Dhir
Mukhtar Khan,Sri Muktha
Soubin Shahir,Sujith Shankar
Amey Wagh,Kishori Balal
Ramesh Bhat,Vedashree Rao
Aamir Bashir,Akshay Oberoi
Neha Sharma,Sunny Deol
Rajnikanth,Trisha Krishnan
Jaya Bhaduri,Johny Lever
Kunal Kapoor,M.K. Raina
India Jarvis,Joju George
Kartik Aaryan,Sunny Singh
Manoj Bajpayee,Suriya
Kabir Bedi,Kriti Sanon
Arunima Ghosh,Parambrata Chatterjee
Musthafa,Sudhi Koppa
Ashalata Wabgaonkar,Chinmay Kambli
Mamtha Mohandas,Saiju Kurup
Alok Nath,Hrithik Roshan
Jimi the Quiff,Kalki Koechlin
Denzil Smith,Pawan Chopra
Amitabh Bachchan,Arbaaz Khan
Chitrangada Singh,Vipin Sharma
Rajit Kapoor,Zakir Hussain
Adah Sharma,Rajit Kapoor
Aneeta,Rahul Jugraj
Adil Hussain,Sulakshana Baruah
Padmavati Rao,Shashi Sharma
Girija Oak,Umesh Jagtap
Neha Pawar,Pardeep Sran
Pavan Malhotra,Shiv Pandit
Amrish Puri,Varsha Usgaonkar
Gul Panag,Neil Bhoopalam
Manikandan,Nivedhithaa Sathish
Gyanendra Tripathi,Tigmanshu Dhulia
Neha Dhupia,Pushtii Shakti
Kareena Kapoor,Rati Agnihotri
Piaa Bajpai,Pooja Ruparel
Manoj Bajpayee,Vega Tamotia
Raunaq Chopra,Vedabrata Rao
Rajkummar Rao,Regina Cassandra
Mukul Agarwal,Vijay Raaz
Sapna Bassi,Sonia Mann
Ranveer Singh,Zarina Wahab
Sakshi Tanwar,Zaira Wasim
Anant Nag,Rani Mukerji
Adarsh Kurne,Amaraja Patil
Ravi Kishan,Shilpa Shukla
Binnu Dhillon,Veena Malik
Alka Badola Kaushal,Paresh Rawal
Lin Laishram,Sayani Gupta
Jiiva,Nasser
Rohini Hattangadi,Satish Rajwade
Priyanshu Painyuli,Rajeev Siddhartha
Jas Arora,Sharat Saxena
Anand Balraj,Apoorva Agnihotri
Alok Nath,Supriya Karnik
Bajrangbali Singh,Siddharth Menon
Razak Khan,Tusshar Kapoor
Dolly Ahluwalia,Rohan Joshi
Archana Puran Singh,Manu Rishi Chadha
Dev Kumar,Zeenat Aman
Ayesha Raza Mishra,Janhvi Kapoor
Karan Tiwana,Nirmal Rishi
Ira Dubey,Yashaswini Dayama
Bharati Achrekar,Manish Anand
Daya Shankar Pandey,Lekh Tandon
Merlvin Mukhim,Richard Kharpuri
Saurabh Saraswat,Vinay Sharma
Pavan Malhotra,Rajit Kapoor
Naseeruddin Shah,Ranbir Kapoor
Baby Maya,Lakshmanan
Manish Chaudhary,Rati Agnihotri
Bhushan Vikas,Trimala Adhikari
Jagapathi Babu,Shruthi Haasan
Mime Gopi,Varalakshmi Sarathkumar
Abhay Deol,Ananya Melkote
Kaustubh Narain,Shilpa Iyer
Asif Basra,Randeep Hooda
Howard Rosemeyer,Ravi Kale
Shantanu Gangane,Suhas Palshikar
Ashutosh Rana,Sayani Gupta
Gulshan Grover,Jagdeep
Ali Fazal,Rajit Kapoor
Aruna Irani,Ulka Gupta
Boman Irani,Mallika Sherawat
Fahadh Faasil,Soubin Shahir
Debdut Ghosh,Rahul
Jonathan Holmes,Penelope Wilton
Kiron Kher,Madhavan
Kiron Kher,Rupinder Nagra
Mahabir Bhullar,Satish Kaushik
Abhishek Banerjee,Manoj Joshi
Manu Rishi Chadha,Rahul Ram
Shabhir,Vishal Malhotra
Jivan Karlakar,Praveen Tarde
Anup Soni,Prithvik Pratap
Antony,Sornam
Sharat Saxena,Simran Kaur Mundi
Seema Pahwa,Taranjit Kaur
Anoop Menon,Jagathy Sreekumar
Dhanshree Jain,Tejas Parvatkar
Aamir Khan,Johnny Lever
Abhimanyu Singh,Sarfaraz Khan
Sharat Saxena,Tom Alter
Karisma Kapoor,Saif Ali Khan
Anthony Mackie,Dakota Goyo
Shraddha Srinath,Shweta Pandit
Ankush Dubey,Anupam Kher
Ajay Raj,Lauren Spartano
Ananya Kashyap,Diksha Sharma
Jasmine Kaur,Mohit Bhaskar
Reema Lagoo,Renuka Shahane
Anushka Sharma,Suparna Marwah
Ajit,Parveen Choudhary
Raghuvaran,Rajendranath Zutshi
Antony Varghese,Tito Wilson
Gajanan Jagirdar,Zeenat Aman
Angad Mhaskar,Pallavi Patil
Ajay Devgn,Vidya Balan
Alexx O'Nell,Rajesh Jais
Aakash Pandey,Siddhant Karnick
Naseeruddin Shah,Rita Rani Kaul
Atul Srivastava,Rajkummar Rao
Ashwin Chitale,Sonali Kulkarni
Anubrata Basu,Joyraj Bhattacharya
Ashok Banthia,Hemanth Mahaur
Anshuman Jha,Suruchi Aulakh
Abir Goswami,Ronit Roy
Diya Sonecha,Kareena Kapoor
Aniket Vishwasrao,Hemant Dhome
Anupam Kher,Paresh Rawal
Anish Trivedi,Jayant Kripalani
Darshan Jariwala,Vishwa Badola
Deepak Dobriyal,Gulshan Devaiah
Anuj Sachdeva,Sonia Mann
Gillian Anderson,Neeraj Kabi
Jacqueline Fernandez,Tapsee Pannu
Deepika Padukone,John Abraham
Prem Prakash,Tovino Thomas
Santhosh Keezhattoor,Zarina Wahab
Chris Gibbs,Rebecca Hall
Bikram Saluja,Jaya Bhaduri
Rehana Sultan,Shivani Tanksale
Arpita Banerjee,Lakshmi Priyaa Chandramouli
Lisa Ray,Ranjit Barot
Jitendra Shastri,Nirmal Rishi
Bharat Jadhav,Siddarth Jadhav
David Abraham,Shashikala
Konkona Sen Sharma,Nafisa Ali
Immaduddin Shah,Rii
Imran Rasheed,Mittal Chouhan
Anangsha Biswas,Santosh Juvekar
Mandana Karimi,Meghna Naidu
Guggu Gill,Mandy Takhar
Shreedhar Dubey,Shweta Tripathi
Rajshri Deshpande,Vaisnavi RP
Jaideep Ahlawat,Rajkummar Rao
Jeetendra,Vinod Mehra
Bhavkhandan Singh Rakhra,Jimmy Shergill
Ravi Baswani,Shah Rukh Khan
Deepak Dobriyal,Parvin Dabas
Abhishek Bachchan,Preity Zinta
Konkona Sen Sharma,Sudhir Mishra
Jassi Gill,Meher Vij
Karamjit Anmol,Kartar Cheema
