Source,Target
Christian Bale,Craig Stevenson
Elvira Mínguez,Pedro Casablanc
Luis Callejo,Luis Fernández
Javier Godino,Nacho Fresneda
Jorge Asín,João Lagarto
Adrián Lastra,Cecilia Freire
Javier Mora,María Pujalte
Hugo Arbues,Nora Navas
Marta Torné,Mónica Cruz
Aitor Urtzelai,Iñigo de la Iglesia
Gael García Bernal,Mercedes Morán
Joshua Peace,Mélanie Laurent
Eleonora Wexler,Manu Fullola
Dan Patrick,Eve Ponsonby
Mikel Iglesias,Sergi López
Luichi Macías,Luis Tosar
Ana Maria Orozco,Juan Carlos Messier
Antonio Dechent,Verónica Echegui
Belén Fabra,Ramón Barea
Iria del Río,Juli Fàbregas
Anabela Teixeira,Secun de la Rosa
Asier Etxeandia,Chema Ruiz
Daniel Grao,Joaquín Furriel
Javier Gutiérrez,Luis Tosar
Aitor Luna,Imanol Arias
Nadia de Santiago,Nico Romero
Luisa Gavasa,Nuria Prims
Juan Diego,Luisa Gavasa
Ben Moor,Oliver Steer
Eduardo Rosa,Paco Tous
Lisi Linder,Youssef Bougarouane
Francesca Piñón,Jaime Blanch
Antonio Durán 'Morris',Manuel Lourenzo
Greta Fernández,Nacho Fresneda
Nausicaa Bonnín,Vicente Romero
Isaac Hernández,Pilar Castro
Jorge Andreu,Pepe Ocio
Jesús Carroza,Luis Tosar
Catelina Sopelana,Clara Lago
Andrea Carballo,Ernesto Alterio
María Guinea,Xavier Estévez
Alicia Borrachero,Antonio Dechent
Berto Romero,Carmen Machi
Belén López,Marta Milans
Dean Norris,Nicole Kidman
Bruno Bergonzini,Ricardo Pereira
Anthony Head,Ariana Grande
Jay Pharoah,Shawn Mendes
Javier Gutiérrez,Álvaro Morte
Alba Flores,Miguel Herrán
Itziar Aizpuru,Miquel Fernández
Emilio Palacios,Álvaro Cervantes
Carolina Clemente,Jorge Cabrera
Chazz Palminteri,Rob Brydon
Manuela Vellés,Paula Echevarría
Aitana Sánchez-Gijón,Peter Vives
Fredric Lehne,Jess Weixler
Irati Saez de Urabain,Yune Nogueiras
Juan Gea,Ramón Langa
Carmen Navarro,Miguel de Miguel
Clara Segura,Marc Balaguer
Adrián Núñez,Agustín Jiménez
Juan Blanco,Marta Belmonte
Ismael Martínez,Rebeca Montero
Nausicaa Bonnín,Verónica Forqué
Dan Patrick,Eugenio Derbez
Pol Monen,Raúl Jiménez
Ignacio Montes,Ivana Baquero
Eduard Fernández,Elvira Mínguez
John Krasinski,Wallace Shawn
Dani Rovira,Jordi Sánchez
Cecilia Gómez,Niko Verona
Jordi Sánchez,Norma Nivia
Alejandro Vera,Joan Pera
Angel Alkain,Patricia López Arnaiz
Blanca Suárez,Raphael
Juanjo Artero,Luis Callejo
Iván Pellicer,Pedro Mari Sánchez
Aaron Merke,Talia Pura
Bernabé Fernández,Juan Pablo Shuk
Blanca Suárez,Macarena García
José Manuel Poga,Mercedes Sampietro
Carlos Cuevas,Isaac Hernández
Belén Fabra,Lucas Blas
Ali El Aziz,David Venancio Muro
Antonio Reyes,Raquel Sierra
Marta Torné,María Alfonsa Rosso
Ana María Ayala,Joaquín Climent
Alfonso Agra,Chelo Falcón
Adèle Exarchopoulos,Léa Seydoux
Lali Espósito,Niko Verona
Javier Mora,Juanjo Almeida
Manu Fullola,Yaima Ramos
Amaia Salamanca,Eduardo Noriega
Carmina Barrios,Pedro Alonso
Marta Torné,Terele Pávez
Alejandro Castiglioni,Olivia Molinaro Eijo
Ali El Aziz,Nora Navas
Hugo Balaguer,Valeria Schoneveld
Pablo Béjar,Álvaro Cervantes
Daniel Lundh,Álex García
Daniel Currás,María Guinea
Elisa Matilla,María Pujalte
Jon Plazaola,Kandido Uranga
Itziar Castro,Macarena Gómez
Itziar Atienza,Javier Gutiérrez
Danny DeVito,Wallace Shawn
Lucas Blas,Rodolfo Sancho
Antonio Dechent,Manel Barceló
Alex O'Dogherty,Rosa María Sardà
Carlos Hipólito,Eduard Fernández
Eloi Costa,Secun de la Rosa
Dan Patrick,Mel Brooks
Gustavo Garzón,Oscar Martínez
María Guinea,Édgar Vittorino
Jorge Usón,Sara Sálamo
Jorge García,Kaitlyn Bernard
Ana Rujas,Inma Cuevas
Christian Mulas,Marian Álvarez
Aitor Luna,Raúl Arévalo
Awkwafina,Daniel Horvath
Carlos Cuevas,Pere Ponce
Concha Velasco,Pedro Alonso
Ingrid García Jonsson,Mario Casas
Geraldine Chaplin,Naomi Watts
Ana María Ayala,Itziar Castro
Francesca Piñón,Ramón Langa
Eduardo Noriega,Roger Casamajor
Pau Durà,Rubén de Eguia
Luís Zahera,Mercedes Castro
Ana Santos,María Tasende
Ana Villagrasa,Paula Pier
María Guinea,Pilar Castro
Norm Macdonald,Rashida Jones
Ewan McGregor,Geraldine Chaplin
José Manuel Seda,María Pujalte
Chiqui Fernández,Laura Prats
Andrea Frigerio,Mónica Duprat
Beatrice Arnera,Clara Alonso
Belén Rueda,Nick Devlin
Alma Jodorowsky,Anne Loiret
Ingrid Rubio,Ángela Molina
Alistair McGowan,Ezequiel Cipols
Carlos Cuevas,Diana Gómez
David Seijo,Ivan Massagué
Ana Fernández,Jorge Suquet
Federico Luppi,Leonardo Sbaraglia
Chema Ruiz,Luisa Vides
Marcos Franz,Marta Marco
Amaia Salamanca,Maxi Iglesias
Daniela Rubio,Maggie Civantos
Carolina Yuste,Pablo Béjar
Liz Lobato,Luis Bermejo
Paco Tous,Pep Tosar
José Sacristán,Pepe Ocio
Maribel del Pino,Marisol Aznar
Ana María Ayala,Candela Peña
Eloy Azorín,Yon González
Bobby Moynihan,Shawn Mendes
Blanca Suárez,Enrique Villén
Kate Winslet,Melissa McCarthy
Ana Polvorosa,Angela Cremonte
Frank Feys,Toni Gomila
Agustín Jiménez,João Lagarto
Carlos Areces,Sílvia Abril
Anna Moliner,Carles Arquimbau
Alex Marty,Stephen Fry
Jordi Vilches,Raquel Salvador
Fernando Barona,Marta Belmonte
Alberto Ammann,Eloy Azorín
Macarena Gómez,Olivia Baglivi
Juana Acosta,Laura Ramos
Jon Kortajarena,Secun de la Rosa
Jimmy Shaw,Mark Cirillo
Daniel Fuster,Nacho Sánchez
Ana Villagrasa,Paula Morado
Aura Garrido,Manolo Solo
Alistair McGowan,Chazz Palminteri
Dion Córdoba,Marta Larralde
César Cambeiro,Xosé Antonio Touriñán
Carla Tous,Victoria Abril
Arlette Torres,Manuel Huedo
Anna Maria Barbany,Carlos Cuevas
Carlos Hipólito,Laura Baena
Andrea Ros,Javier Cámara
Patricia López Arnaiz,Pedro Casablanc
Maxi Iglesias,Teresa Riott
Jorge Usón,Olivia Delcán
Daniel Currás,Raúl Arévalo
Amaia Salamanca,Luisana Lopilato
Brooklyn Beckham,Nicholas Hoult
Candela Antón,Pau Durà
Chino Darín,Vicky Luengo
David Ryall,Dylan McDermott
Cristina Urgel,Juan José Arjona
Jaime Ordoñez,Mario Casas
Javier Rey,Álex García
Manuela Vellés,Miguel Ángel Silvestre
Marcos Franz,Victòria Pagès
Anna Maria Barbany,Jordi Martínez
Ricardo Gómez,Xabier Deive
Bárbara Lennie,Xosé Antonio Touriñán
Francesc Garrido,Verónica Echegui
Marcos Franz,Oriol Pla
Héctor Alterio,Imanol Arias
Brontis Jodorowsky,Emilio Echevarría
José Sacristán,Manuela Vellés
Berta Garcia,Pablo Derqui
Mariola Fuentes,Pilar Castro
Ernesto Alterio,Giulia Michelini
Carla Tous,Ángela Molina
José Ángel Egido,Maite Sandoval
Carles Arquimbau,Victoria Abril
Iván Morales,Nausicaa Bonnín
Bernabé Fernández,Neus Sanz
Aurélien Recoing,Jérémie Laheurte
Hugo Arbues,Julia Carnero
Camila Bossa,Paula Morado
Ivan Massagué,Luis Callejo
Liz Lobato,Pol Monen
Carolina Lapausa,Elena Anaya
Mercedes Castro,Xavier Estévez
Carlos Alcántara,Nicolás Furtado
Paula Morado,Álex González
Ernesto Alterio,Manuel Morón
José Manuel Seda,Juanjo Almeida
Camila Bossa,Luís Zahera
Charo López,Mariona Pagès
Elen Rhys,Martin McCann
Harlys Becerra,Jesús Castejón
Amaia Salamanca,Macarena García
Paula Malia,Álvaro Cervantes
Manuela Couto,Marc Balaguer
Angela Cremonte,Antonio Velázquez
Camilla Luddington,Jorge García
Manuela Velasco,Peter Vives
Llorenç González,Marta Larralde
Olivia Molina,Unax Ugalde
Carolina Bang,Santiago Segura
Penélope Cruz,Wagner Moura
Carmen Navarro,Humberto Zurita
Ana Santos,Roberto Enríquez
Anna Maria Barbany,Pepa López
Ana Santos,María Costas
Adèle Exarchopoulos,Benjamin Siksou
Carles Arquimbau,Ángela Molina
Adrián Salzedo,Mercedes Lambre
Ignacio Mateos,Vicenta N'Dongo
Ana López,Nguyen Ngan Ha
Marcos Franz,Marta Domingo
Carlos Cuevas,Israel Elejalde
Concha Velasco,Sergio Mur
Carlos Kaspar,Pablo Rago
Hugo Silva,Pepón Nieto
Miguel Noguera,Toni Sevilla
Carolina Yuste,Jesús Castro
Claudia Traisac,Denis Gómez
Alberto Velasco,Najwa Nimri
Eduardo Noriega,Ingrid Rubio
Manuela Velasco,Paula Echevarría
Bárbara Lennie,Joaquín Climent
Ana Wagener,Miquel Fernández
Karra Elejalde,Ricardo Pereira
Cecilia Freire,José Sacristán
César Vea,Doug Jones
Adriana Ozores,Fernando Guallar
Marcos Franz,Pau Poch
César Cambeiro,Tamar Novas
Alain Hernández,Emilio Gavira
Alain Hernández,Jonás Beramí
David Verdaguer,Rosa María Sardà
Gotzon Sánchez,Iñigo de la Iglesia
Ezequiel Cipols,Rupert Grint
Leonardo Cecchi,Martina Stoessel
Jaime Lorente,Vicente Romero
Alejandro Calva,Henry Goodman
Lawrence Gilliard Jr.,Matthew Romero
Crystal Scales,Jeffrey Garcia
Luka Peros,Toni Gomila
Alejandra Onieva,Luis Bermejo
Antonio de la Torre,María León
Alfonso Agra,Susana Dans
Fenda Drame,Jimmy Castro
Cecilia Gómez,Verónica Sánchez
Leander Vyvey,Mónica López
Carmen Machi,Eric Nguyen
Florin Opritescu,Karra Elejalde
Amaia Salamanca,Verónica Sánchez
Berta Vázquez,Chino Darín
Enrique Villén,Jon Plazaola
Brooklyn Beckham,Peter Serafinowicz
Marta Etura,Álvaro Cervantes
Asia Ortega Leiva,Dèlia Brufau
Chelo Falcón,Roque Ruíz
Adrian Grösser,Assun Planas
Mariana Cordero,Txema Blasco
Amaia Salamanca,Nuria Herrero
Carlos Cuevas,Sergio Mur
"Carlos Librado ""Nene""",Itziar Aizpuru
Alex Norton,Eve Ponsonby
Bárbara Lennie,Tamar Novas
Alejandro Awada,Carmen Machi
Ana Polvorosa,Tomás Pozzi
Darko Peric,Álvaro Morte
Begoña Vargas,José Sacristán
Lali Espósito,Verónica Sánchez
Josep Linuesa,Marc Clotet
Anna Ycobalzeta,Júlia Creus
Laura Baena,María Isabel Díaz
Nao Albet,Nonna Cardoner
Bernabé Fernández,Giselle Calderón
Paul Walker,RZA
Dani Rovira,Marta Pérez
Carolina Penadés,Jeannette Sauksteliskis
Raúl Jiménez,Ruth Díaz
Candi Milo,Crystal Scales
Carlos Alcántara,Oriana Sabatini
Mercedes Castro,Édgar Vittorino
Fermí Reixach,Juan Codina
Lee Ingleby,Rochenda Sandall
Ahmed Boulane,Marta Belmonte
Alejandra Flechner,Ángela Molina
Ana Blanco de Córdova,Máximo Pastor
Alfonso Sánchez,Clara Lago
Andrea Ros,Sergi López
Greta Fernández,Kelly Lua
Javier Rey,Pastora Vega
Amaia Aberasturi,Garazi Urkola
Mark DeCarlo,Rob Paulsen
Carlos Blanco,Eva Fernández
Ramón Barea,Tina Sáinz
Alex Brendemühl,Paco León
Gabriel Mann,Jim Beaver
Biel Montoro,Nacho Sánchez
Andrea Frigerio,María Soldi
Abril Zamora,Roque Ruíz
Manuel Morón,Mariola Fuentes
Concha Velasco,Martiño Rivas
Berto Romero,Imanol Arias
Mercedes Castro,Pilar Castro
Alexandra Jiménez,Pedro Casablanc
Adriana Ozores,Llorenç González
Ariana Grande,Bella Thorne
Félix Gómez,Natalia Rodríguez
Jesús Mosquera,José Manuel Seda
Alma Jodorowsky,Léa Seydoux
Pepa Charro,Pepón Nieto
María Guinea,Mercedes Castro
Jason Wishnowski,Krystle Snow
Berto Romero,Carolina Bang
Clare-Hope Ashitey,Youssef Kerkour
Emily Blunt,John Krasinski
Anthony Head,Ralf Little
Alejandro Castiglioni,Cecilia Caballero Jeske
"Carlos Librado ""Nene""",Paco Tous
Luis Zahera,Pedro Alonso
Joaquín Furriel,Ángela Molina
Enrique Arce,Jaime Lorente
Lander Otaola,Melina Matthews
Claudia Riera,Natàlia Barrientos
Jorge Andreu,Álvaro Roig
Alex Norton,Eugenio Derbez
Elvira Mínguez,Roger Casamajor
Juanma Cifuentes,Marta Brucart
Miki Esparbé,Younes Bachir
Carlos Hipólito,María Salgueiro
Claude Musungayi,Fenda Drame
Nathalie Emmanuel,Noah Jupe
Macarena Gómez,Rainer Reiners
Carolina Bang,Luis Fernández
Amaia Salamanca,Pep Anton Muñoz
Javier Rey,Verónica Echegui
Daniel Sánchez Arévalo,Vicky Luengo
Leonor Watling,Luís Zahera
Adrián Lastra,Aitana Sánchez-Gijón
Luisa Rubino,Melina Matthews
Israel Elejalde,Philippe Rebbot
Miquel Fernández,Pedro Casablanc
Elisabet Casanovas,Patrícia Bargalló
Ingrid García Jonsson,José Luis García Pérez
Inma Cuevas,Laura Baena
Jorge Andreu,Luis Callejo
Emilio Gutiérrez Caba,Juan Diego
Angie Cepeda,Héctor Alterio
Gracia Olayo,Macarena García
Hugo Balaguer,Mafalda Carbonell
Javier Cámara,José Sacristán
Jordi Martínez,Pep Jové
Alexandra Jiménez,Oscar Martínez
Dorothy Carroll,Michael O'Sullivan
Felipe García Vélez,Mariana Cordero
Alexandra Jiménez,Sílvia Abril
Alicia Borrachero,Verónica Sánchez
Kelly Lua,Lluís Homar
Chema Ruiz,Penélope Guerrero
Claudia Placer,Iván Chavero
Antonia Zegers,Pablo Cerda
Alba Flores,Marta Aledo
Roberto Enríquez,Roque Ruíz
Martín Bacigalupo,Raúl Jiménez
María Pujalte,Álex Gadea
Berto Romero,Rosa María Sardà
María Costas,Susana Dans
Aina Clotet,Inma Cuesta
Iñigo Aranburu,Mamen Duch
Brays Efe,Lidia San José
Adrian Grösser,Marta Marco
Marta Marco,Victòria Pagès
Isak Ferriz,Javier Gutiérrez
Joaquín Climent,Pepe Ocio
Alain Hernández,Eduard Buch
Albert Mora,Eduard Buch
Daniel Chamorro,Milo Taboada
Daniel Grao,Ginés García Millán
Nicholas Pinnock,Shubham Saraf
Alain Hernández,Luis Tosar
Carlos Hipólito,Giulia Charm
Raphael,Tomás Pozzi
Lander Otaola,Ramón Barea
Darko Peric,Pedro Alonso
Jordi Vilches,Juanma Cifuentes
Alfonso Herrera,Henry Goodman
Karra Elejalde,Secun de la Rosa
Lisi Linder,Verónika Moral
Godeliv Van den Brandt,Niko Verona
Jorge Andreu,María Morales
Alicia Borrachero,Charo López
Fernán Mirás,Imanol Arias
Bella Thorne,Jay Pharoah
César Cambeiro,María Tasende
María Onetto,Nicolás Furtado
David Solans,Victòria Pagès
Silvia Alonso,Álex García
Jorge Andreu,Marta Milans
Esti Quesada,Richard Collins-Moore
Itziar Ituño,Paco Tous
Sam Worthington,Taylor Schilling
Déborah François,Raúl Jiménez
Darío Valenzuela,Pablo Rago
Alfonso Agra,Ana Santos
Jesús Mosquera,Raudel Raúl Martiato
Dairon Tallon,Mulie Jarju
Andrea Ros,Vito Sanz
Freddie Benedict,John Cleese
Oscar Martínez,Rossy de Palma
María Pujalte,Sara Casasnovas
Adrian Grösser,Victòria Pagès
Leonor Watling,Ricardo Gómez
Berta Castañé,Nerea Barros
Joan Pera,Luis Larrodera
Babou Cham,Melina Matthews
Adrian Grösser,Oriol Pla
Gabino Rodríguez,Hernán Mendoza
María Pedraza,Nacho Fresneda
Alice Braga,Hemky Madera
Marta Marco,Pau Poch
Charo López,Iván Morales
Carlos Hipólito,Verónika Moral
David Selvas,José Coronado
Roger Casamajor,Sara Sálamo
Joaquín Climent,Rossy de Palma
Fina Rius,Rachel Lascar
Danna Paola,Itzan Escamilla
José Luis Marín,Luis Jaspe
Pilar Gómez,Raúl Jiménez
Fele Martínez,Llorenç González
Miguel Herrán,Ricardo Gómez
Manu Fullola,Olivia Molina
Ivan Massagué,Neus Sanz
Jimmy Castro,Olivier Bony
Carolina Penadés,Marcelo Fernández Borsari
Alma Jodorowsky,Benjamin Siksou
Dani El Rojo,Quim Gutiérrez
David Solans,Marta Domingo
Adelfa Calvo,Marta Belmonte
Joel Bosqued,Macarena García
Marcel Borràs,Terele Pávez
Alex O'Dogherty,Ingrid García Jonsson
Marc Martínez,Pep Ambròs
Jorge Andreu,Kiti Mánver
Marta Domingo,Pere Ponce
Ariana Grande,Taran Killam
Antonio Birabent,Ernesto Alterio
Claudia Traisac,Daniel Currás
Carmen Machi,Jaime Ordoñez
Mulie Jarju,Teresita Evuy
Llorenç González,Manuela Velasco
Antonio Reyes,Luz Valdenebro
Leónidas Chiri,Pau Cólera
Albert Ribalta,Raúl Fernández
Adrian Grösser,Marta Domingo
Joaquín Climent,Marta Larralde
Amaia Salamanca,Tito Valverde
Justina Machado,Veronica Falcón
Alba Flores,Paco Tous
Juanjo Almeida,Raudel Raúl Martiato
Joaquín Furriel,Álvaro Cervantes
María Onetto,Oriana Sabatini
Jason Isaacs,Raad Rawi
Ezequiel Cipols,Mel Brooks
Adrian Grösser,Pau Poch
José Sacristán,Manuela Velasco
Carlos Hipólito,Karra Elejalde
Júlia Gibert,Yasmina Drissi Sales
Marta Belenguer,Sonia Almarcha
Dairon Tallon,Teresita Evuy
Adriana Ozores,Raquel Sierra
Guillermo Furiase,Joel Bosqued
Aura Garrido,Rodolfo Sancho
Ana Polvorosa,Itziar Castro
Jennifer Jason Leigh,John Sharian
José Luis García Pérez,Liz Lobato
Antonio Dechent,Verónica Forqué
Logan Creran,Michael O'Sullivan
Oriol Pla,Pepa López
Emma Suárez,Greta Fernández
Clara Alonso,Sofia Carson
Elisabet Casanovas,Mar del Hoyo
Martiño Rivas,Yon González
Javier Beltrán,Montse Guallar
Antonia Zegers,Silvia Marty
Francesca Piñón,Macarena García
Javier Hernández,Juanjo Artero
Carmen Maura,Javier Pereira
Albert Mora,Nikola Stojanovic
Antonio Resines,Ernesto Alterio
Claire Goose,Jessica De Gouw
Begoña Vargas,Manuela Vellés
Ernesto Alterio,Nadia de Santiago
María Zamora,Valeria Schoneveld
Nausicaa Bonnín,Susi Sánchez
Aitana Sánchez-Gijón,Megan Montaner
Ángela Molina,Úrsula Corberó
Fernando Barona,Guillermo Toledo
Luis Bermejo,María José Sarrate
Ana Wagener,David Selvas
Luisa Vides,Yany Prado
Maggie Civantos,Maribel Salas
Manuela Vellés,Pastora Vega
Anna Moliner,Miquel Fernández
Ricardo de Barreiro,Yelena Molina
Charo López,Ángela Molina
Jake Abel,Melina Matthews
Borja Luna,Ernesto Alterio
Iria del Río,Natàlia Barrientos
Elisabet Casanovas,Iñaki Mur
Alberto San Juan,Nil Cardoner
Eleonora Wexler,Yaima Ramos
Fede Pérez,María Tasende
Joaquín Reyes,María León
Enrique Villén,Jaime Ordoñez
Diego Muñoz,Emilio Gutiérrez Caba
Greg Kinnear,Michael O'Neill
Emilio Gutiérrez Caba,Luis Gnecco
Alba Flores,Daniel Ortiz
Luis Gnecco,Mercedes Morán
Javier Cifrián,Jorge Cabrera
Felicity Jones,Liam Neeson
Adrián Salzedo,Georgina Amorós
Aitana Sánchez-Gijón,José Sacristán
Naomi Watts,Ploy Jindachote
Aitor Urtzelai,José Ramón Argoitia
Chazz Palminteri,Rupert Grint
Cristina Plazas,Najwa Nimri
Javier Gutiérrez,Karra Elejalde
Alexandra Jiménez,Mireia Portas
James Arnold Taylor,Lydia Rose Taylor
Charles S. Dutton,Penélope Cruz
Concha Velasco,Dion Córdoba
Beatrice Arnera,Leonardo Cecchi
Colin Stinton,Jennifer Jason Leigh
Ana Fernández,Ernesto Alterio
Ana Villagrasa,Xavier Estévez
Carolina Yuste,Olivia Delcán
Paulina García,Raúl Arévalo
Joan Pera,Lupe Cartié Roda
Bella Thorne,Nicholas Hoult
David Solans,Pere Ponce
Bárbara Goenaga,María Esteve
Daniel Horvath,Emma Roberts
Enric Auquer,Luisa Vides
Miguel Herrán,Álvaro Rico
Isabel Garrido,Xavier Estévez
Daniel Currás,Paula Morado
Carmelo Gómez,Jorge Andreu
Jose Coronado,Miki Esparbé
Luisa Gavasa,Terele Pávez
Carmelo Gómez,Elena Irureta
Michael O'Sullivan,Talia Pura
Alexandra Jiménez,Carlos Areces
Candi Milo,Jim Cummings
Daniel Currás,Luís Zahera
Fernando Cayo,Jesús Castro
Alain Hernández,Macarena Gómez
Emilio Gutiérrez Caba,Tomás del Estal
Diego Boneta,Taylor Schilling
Geraldine Chaplin,Samuel Joslin
Alberto Velasco,Marta Aledo
James Arnold Taylor,Patrick Warburton
Manel Barceló,Verónica Echegui
Carlo D'Ursi,Josean Bengoetxea
Mar del Hoyo,Rubén de Eguia
Hugo Silva,Ruth Díaz
Bea Segura,Fernando Barona
Ana López,Carmen Machi
Jorge Suquet,Marco Cáceres
Miguel Ángel Silvestre,Verónica Sánchez
Alfonso Tort,Antonio de la Torre
Dwayne Johnson,John Cleese
Blanca Suárez,Mario Casas
Alexander Holtmann,Frances Barber
Claudia Traisac,Álex González
Iñaki Mur,Marta Marco
Francesc Garrido,Jean Reno
Godeliv Van den Brandt,Verónica Sánchez
Dani Rovira,Manuela Couto
Ana Polvorosa,Borja Luna
Camila Bossa,Xavier Estévez
Eli Iranzo,Mercedes Sampietro
Adriana Torrebejano,Ernesto Alterio
María Morales,Milo Taboada
Francesc Orella,Tamar Novas
Aaron Merke,Logan Creran
Ana Santos,Roque Ruíz
Ginés García Millán,Julia Carnero
Héctor Illanes,Juli Fàbregas
Ana Polvorosa,Yon González
Kevin Grevioux,Lydia Rose Taylor
Rashida Jones,Will Sasso
Carmela Martins,Ledicia Sola
Manolo Solo,Sara Casasnovas
Anna Castillo,Álvaro Cervantes
Ana Torrent,Iván Chavero
Daniel Holguín,Pepe Ocio
Ariadna Gil,Álex Angulo
Esperanza Elipe,Pepón Nieto
David Verdaguer,Ingrid García Jonsson
Alfred Molina,Joe Cole
Luisa Rubino,Raúl Medina
Carmen Gutiérrez,Joan Pera
Jaime Ordoñez,Tomás Pozzi
Enrique Arce,María Pedraza
Carlos Santos,Luis Tosar
Ana Villagrasa,Édgar Vittorino
Fede Pérez,Roberto Enríquez
Alicia Rubio,Anna Gras
Fede Pérez,María Costas
Daniel Currás,Ismael Martínez
Dermot Arrigan,Stephanie Figueira
Ahmad Alhamsho,Isak Férriz
Carlos Cuevas,Guiomar Puerta
Carles Arquimbau,Nausicaa Bonnín
Carolina Clemente,Nacho Sánchez
Kevin Grevioux,Patrick Warburton
Aitana Sánchez-Gijón,Pedro Miguel Martínez
Iñaki Mur,Victòria Pagès
Anthony Head,Rob Brydon
Ahmed Boulane,Guillermo Toledo
Giulia Michelini,Pablo Rago
Julio Bohigas-Couto,Nora Navas
Cristóbal Suárez,Álex García
Lionel Messi,Michael Carnick
Juan Pablo Shuk,Marina Salas
Ivana Baquero,Jon Kortajarena
Jorge Cabrera,Lola Cordón
Rossy de Palma,Sílvia Abril
Elena Irureta,Goize Blanco
Itsaso Arana,Iñigo Aranburu
Macarena Gómez,Marc Rodríguez
Carlo Rota,Robert Maillet
Alejandra Onieva,Ben Temple
Jorge Suquet,Mariana Carballal
José Sacristán,Verónica Sánchez
Elvira Mínguez,Inma Cuesta
Denis Gómez,Paula Pier
Belén Écija,Eleonora Wexler
Megan Cavanagh,Rob Paulsen
Camila Bossa,Fede Pérez
Blanca Suárez,Concha Velasco
Antonio de la Torre,Luis Callejo
